"Zip Code","Date","Total Doses - Daily","Total Doses - Cumulative","Vaccine Series Completed - Daily","Vaccine Series Completed - Cumulative","Vaccine Series Completed  - Percent Population","Population"
"60612","11/15/2021",180,39510,24,17951,0.532,33735
"60612","11/16/2021",147,39657,26,17977,0.533,33735
"60612","11/17/2021",143,39800,27,18004,0.534,33735
"60612","11/18/2021",277,40077,40,18044,0.535,33735
"60612","11/19/2021",192,40269,32,18076,0.536,33735
"60612","11/20/2021",106,40375,7,18083,0.536,33735
"60612","11/21/2021",39,40414,8,18091,0.536,33735
"60612","11/22/2021",151,40565,21,18112,0.537,33735
"60612","11/23/2021",173,40738,18,18130,0.537,33735
"60612","11/24/2021",172,40910,38,18168,0.539,33735
"60612","11/25/2021",0,40910,0,18168,0.539,33735
"60612","11/26/2021",142,41052,33,18201,0.54,33735
"60612","11/27/2021",76,41128,22,18223,0.54,33735
"60612","11/28/2021",38,41166,11,18234,0.541,33735
"60612","11/29/2021",165,41331,44,18278,0.542,33735
"60612","11/30/2021",172,41503,39,18317,0.543,33735
"60612","12/01/2021",190,41693,36,18353,0.544,33735
"60612","12/02/2021",232,41925,73,18426,0.546,33735
"60612","12/03/2021",267,42192,105,18531,0.549,33735
"60612","12/04/2021",105,42297,46,18577,0.551,33735
"60612","12/05/2021",54,42351,21,18598,0.551,33735
"60612","12/06/2021",208,42559,51,18649,0.553,33735
"60612","12/07/2021",181,42740,36,18685,0.554,33735
"60612","12/08/2021",204,42944,52,18737,0.555,33735
"60605","11/13/2021",128,48088,7,21137,0.727,29060
"60605","11/14/2021",93,48181,15,21152,0.728,29060
"60605","11/15/2021",186,48367,17,21169,0.728,29060
"60605","11/16/2021",170,48537,15,21184,0.729,29060
"60605","11/17/2021",196,48733,11,21195,0.729,29060
"60605","11/18/2021",199,48932,19,21214,0.73,29060
"60605","11/19/2021",244,49176,20,21234,0.731,29060
"60605","11/20/2021",138,49314,8,21242,0.731,29060
"60605","11/21/2021",98,49412,8,21250,0.731,29060
"60605","11/22/2021",185,49597,10,21260,0.732,29060
"60605","11/23/2021",247,49844,16,21276,0.732,29060
"60605","11/24/2021",220,50064,32,21308,0.733,29060
"60605","11/25/2021",1,50065,0,21308,0.733,29060
"60605","11/26/2021",189,50254,34,21342,0.734,29060
"60605","12/31/2021",61,56874,4,22423,0.772,29060
"60605","01/01/2022",7,56881,2,22425,0.772,29060
"60605","01/02/2022",37,56918,5,22430,0.772,29060
"60605","01/03/2022",160,57078,29,22459,0.773,29060
"60605","01/04/2022",138,57216,24,22483,0.774,29060
"60605","01/05/2022",137,57353,14,22497,0.774,29060
"60605","01/06/2022",138,57491,20,22517,0.775,29060
"60605","01/07/2022",138,57629,14,22531,0.775,29060
"60605","01/08/2022",74,57703,16,22547,0.776,29060
"60605","01/09/2022",47,57750,7,22554,0.776,29060
"60610","05/28/2021",130,46516,90,22582,0.557,40548
"60610","05/29/2021",73,46589,48,22630,0.558,40548
"60610","05/30/2021",26,46615,16,22646,0.558,40548
"60610","05/31/2021",7,46622,5,22651,0.559,40548
"60610","06/01/2021",115,46737,75,22726,0.56,40548
"60610","06/02/2021",133,46870,90,22816,0.563,40548
"60610","06/03/2021",173,47043,137,22953,0.566,40548
"60610","06/04/2021",154,47197,114,23067,0.569,40548
"60610","06/05/2021",94,47291,69,23136,0.571,40548
"60610","06/06/2021",67,47358,59,23195,0.572,40548
"60610","06/07/2021",116,47474,90,23285,0.574,40548
"60612","02/06/2021",64,4366,20,1246,0.037,33735
"60612","02/09/2021",125,4624,38,1325,0.039,33735
"60612","02/10/2021",150,4774,63,1388,0.041,33735
"60612","02/24/2021",206,6736,118,2336,0.069,33735
"60612","03/06/2021",98,8389,47,3167,0.094,33735
"60607","04/02/2021",504,18613,183,6689,0.228,29293
"60610","06/08/2021",139,47613,107,23392,0.577,40548
"60610","06/09/2021",133,47746,108,23500,0.58,40548
"60610","06/10/2021",133,47879,102,23602,0.582,40548
"60610","06/11/2021",137,48016,95,23697,0.584,40548
"60610","06/12/2021",88,48104,71,23768,0.586,40548
"60610","06/13/2021",53,48157,47,23815,0.587,40548
"60610","06/14/2021",103,48260,71,23886,0.589,40548
"60610","06/15/2021",95,48355,70,23956,0.591,40548
"60610","06/16/2021",86,48441,57,24013,0.592,40548
"60610","06/17/2021",56,48497,43,24056,0.593,40548
"60610","06/18/2021",69,48566,49,24105,0.594,40548
"60610","06/19/2021",46,48612,28,24133,0.595,40548
"60610","06/20/2021",20,48632,13,24146,0.595,40548
"60610","07/10/2021",32,49485,19,24667,0.608,40548
"60610","07/11/2021",14,49499,12,24679,0.609,40548
"60610","07/12/2021",40,49539,27,24706,0.609,40548
"60610","07/13/2021",42,49581,24,24730,0.61,40548
"60610","07/14/2021",46,49627,28,24758,0.611,40548
"60610","07/15/2021",31,49658,16,24774,0.611,40548
"60610","07/16/2021",42,49700,25,24799,0.612,40548
"60610","07/17/2021",30,49730,14,24813,0.612,40548
"60610","07/18/2021",15,49745,6,24819,0.612,40548
"60610","07/19/2021",52,49797,28,24847,0.613,40548
"60610","07/20/2021",32,49829,15,24862,0.613,40548
"60610","07/21/2021",44,49873,25,24887,0.614,40548
"60610","07/22/2021",34,49907,17,24904,0.614,40548
"60610","07/23/2021",40,49947,18,24922,0.615,40548
"60610","07/24/2021",34,49981,17,24939,0.615,40548
"60610","07/25/2021",16,49997,6,24945,0.615,40548
"60610","07/26/2021",51,50048,24,24969,0.616,40548
"60610","07/27/2021",39,50087,19,24988,0.616,40548
"60610","07/28/2021",46,50133,17,25005,0.617,40548
"60610","07/29/2021",31,50164,13,25018,0.617,40548
"60610","07/30/2021",51,50215,18,25036,0.617,40548
"60610","07/31/2021",25,50240,6,25042,0.618,40548
"60610","08/01/2021",15,50255,2,25044,0.618,40548
"60610","08/02/2021",39,50294,18,25062,0.618,40548
"60610","08/03/2021",65,50359,24,25086,0.619,40548
"60610","08/04/2021",43,50402,19,25105,0.619,40548
"60610","08/05/2021",49,50451,20,25125,0.62,40548
"60610","08/06/2021",34,50485,17,25142,0.62,40548
"60610","08/07/2021",15,50500,7,25149,0.62,40548
"60610","08/08/2021",16,50516,4,25153,0.62,40548
"60610","08/09/2021",44,50560,21,25174,0.621,40548
"60610","08/10/2021",47,50607,28,25202,0.622,40548
"60610","08/11/2021",42,50649,14,25216,0.622,40548
"60610","08/12/2021",72,50721,37,25253,0.623,40548
"60610","08/13/2021",50,50771,21,25274,0.623,40548
"60610","08/14/2021",32,50803,6,25280,0.623,40548
"60610","08/15/2021",30,50833,7,25287,0.624,40548
"60610","09/04/2021",45,52340,10,25725,0.634,40548
"60610","09/05/2021",35,52375,6,25731,0.635,40548
"60610","09/06/2021",6,52381,1,25732,0.635,40548
"60610","09/07/2021",83,52464,37,25769,0.636,40548
"60610","09/08/2021",63,52527,19,25788,0.636,40548
"60610","09/09/2021",100,52627,33,25821,0.637,40548
"60610","09/10/2021",72,52699,31,25852,0.638,40548
"60610","09/11/2021",40,52739,21,25873,0.638,40548
"60607","04/03/2021",244,18857,94,6783,0.232,29293
"60607","05/03/2021",282,30474,241,13635,0.465,29293
"60608","01/30/2021",237,5473,40,1217,0.015,80059
"60608","01/31/2021",46,5519,4,1221,0.015,80059
"60608","12/19/2020",66,219,0,0,0,80059
"60608","01/18/2021",107,2600,43,601,0.008,80059
"60607","09/09/2021",43,39786,26,19709,0.673,29293
"60607","09/10/2021",46,39832,23,19732,0.674,29293
"60607","09/11/2021",27,39859,17,19749,0.674,29293
"60607","09/12/2021",12,39871,6,19755,0.674,29293
"60666","02/23/2021",0,13,0,2,0,0
"60607","10/06/2021",139,41596,15,20157,0.688,29293
"60607","10/07/2021",112,41708,11,20168,0.688,29293
"60607","10/08/2021",127,41835,13,20181,0.689,29293
"60607","10/09/2021",47,41882,8,20189,0.689,29293
"60607","10/10/2021",23,41905,5,20194,0.689,29293
"60607","10/11/2021",97,42002,13,20207,0.69,29293
"60607","10/12/2021",137,42139,20,20227,0.691,29293
"60607","10/13/2021",87,42226,9,20236,0.691,29293
"60607","10/14/2021",116,42342,16,20252,0.691,29293
"60607","10/15/2021",111,42453,14,20266,0.692,29293
"60607","10/16/2021",28,42481,8,20274,0.692,29293
"60610","09/12/2021",27,52766,9,25882,0.638,40548
"60610","09/13/2021",54,52820,24,25906,0.639,40548
"60610","09/14/2021",61,52881,13,25919,0.639,40548
"60610","09/15/2021",53,52934,17,25936,0.64,40548
"60610","09/16/2021",56,52990,23,25959,0.64,40548
"60610","09/17/2021",77,53067,19,25978,0.641,40548
"60610","09/18/2021",62,53129,18,25996,0.641,40548
"60610","09/19/2021",50,53179,6,26002,0.641,40548
"60610","09/20/2021",66,53245,24,26026,0.642,40548
"60610","09/21/2021",59,53304,18,26044,0.642,40548
"60610","09/22/2021",49,53353,8,26052,0.642,40548
"60610","09/23/2021",47,53400,17,26069,0.643,40548
"60610","09/24/2021",85,53485,21,26090,0.643,40548
"60610","09/25/2021",72,53557,12,26102,0.644,40548
"60610","09/26/2021",82,53639,6,26108,0.644,40548
"60610","09/27/2021",108,53747,14,26122,0.644,40548
"60610","09/28/2021",167,53914,19,26141,0.645,40548
"60610","09/29/2021",161,54075,17,26158,0.645,40548
"60610","09/30/2021",146,54221,19,26177,0.646,40548
"60610","10/01/2021",125,54346,16,26193,0.646,40548
"60610","10/02/2021",108,54454,6,26199,0.646,40548
"60610","10/03/2021",61,54515,5,26204,0.646,40548
"60610","10/04/2021",141,54656,17,26221,0.647,40548
"60610","10/05/2021",137,54793,20,26241,0.647,40548
"60610","10/06/2021",146,54939,17,26258,0.648,40548
"60610","10/07/2021",135,55074,20,26278,0.648,40548
"60610","10/08/2021",120,55194,11,26289,0.648,40548
"60610","10/09/2021",69,55263,9,26298,0.649,40548
"60610","10/10/2021",63,55326,11,26309,0.649,40548
"60610","10/11/2021",115,55441,16,26325,0.649,40548
"60610","10/12/2021",174,55615,13,26338,0.65,40548
"60610","10/13/2021",119,55734,17,26355,0.65,40548
"60610","10/14/2021",149,55883,18,26373,0.65,40548
"60610","10/15/2021",112,55995,13,26386,0.651,40548
"60610","10/16/2021",66,56061,4,26390,0.651,40548
"60610","10/17/2021",49,56110,6,26396,0.651,40548
"60610","10/18/2021",112,56222,20,26416,0.651,40548
"60610","10/19/2021",155,56377,18,26434,0.652,40548
"60610","10/20/2021",118,56495,14,26448,0.652,40548
"60610","10/21/2021",127,56622,19,26467,0.653,40548
"60610","10/22/2021",262,56884,35,26502,0.654,40548
"60610","10/23/2021",95,56979,12,26514,0.654,40548
"60610","10/24/2021",91,57070,18,26532,0.654,40548
"60610","10/25/2021",200,57270,36,26568,0.655,40548
"60610","10/26/2021",282,57552,43,26611,0.656,40548
"60610","11/03/2021",217,59169,33,26861,0.662,40548
"60610","11/04/2021",233,59402,35,26896,0.663,40548
"60610","11/05/2021",284,59686,30,26926,0.664,40548
"60610","11/06/2021",138,59824,8,26934,0.664,40548
"60610","11/07/2021",116,59940,19,26953,0.665,40548
"60610","11/08/2021",234,60174,26,26979,0.665,40548
"60610","11/09/2021",290,60464,31,27010,0.666,40548
"60610","11/10/2021",205,60669,23,27033,0.667,40548
"60610","11/11/2021",292,60961,31,27064,0.667,40548
"60610","11/12/2021",257,61218,31,27095,0.668,40548
"60610","11/13/2021",157,61375,10,27105,0.668,40548
"60610","11/14/2021",91,61466,3,27108,0.669,40548
"60610","11/15/2021",201,61667,30,27138,0.669,40548
"60610","11/16/2021",257,61924,26,27164,0.67,40548
"60610","11/17/2021",222,62146,22,27186,0.67,40548
"60610","11/18/2021",262,62408,24,27210,0.671,40548
"60610","11/19/2021",259,62667,25,27235,0.672,40548
"60608","05/17/2021",427,71146,259,33412,0.417,80059
"60608","05/18/2021",469,71615,277,33689,0.421,80059
"60608","05/19/2021",483,72098,237,33926,0.424,80059
"60608","05/20/2021",417,72515,219,34145,0.426,80059
"60608","05/21/2021",403,72918,248,34393,0.43,80059
"60608","05/22/2021",370,73288,173,34566,0.432,80059
"60608","05/23/2021",130,73418,56,34622,0.432,80059
"60608","05/24/2021",323,73741,190,34812,0.435,80059
"60608","05/25/2021",311,74052,168,34980,0.437,80059
"60608","05/26/2021",306,74358,155,35135,0.439,80059
"60608","05/27/2021",261,74619,154,35289,0.441,80059
"60610","11/20/2021",154,62821,18,27253,0.672,40548
"60610","11/21/2021",128,62949,15,27268,0.672,40548
"60610","11/22/2021",253,63202,21,27289,0.673,40548
"60610","11/23/2021",322,63524,31,27320,0.674,40548
"60610","11/24/2021",210,63734,34,27354,0.675,40548
"60610","11/25/2021",1,63735,1,27355,0.675,40548
"60610","11/26/2021",215,63950,31,27386,0.675,40548
"60610","11/27/2021",133,64083,27,27413,0.676,40548
"60610","11/28/2021",113,64196,18,27431,0.677,40548
"60610","11/29/2021",286,64482,71,27502,0.678,40548
"60610","11/30/2021",258,64740,62,27564,0.68,40548
"60610","12/01/2021",273,65013,36,27600,0.681,40548
"60610","12/02/2021",326,65339,86,27686,0.683,40548
"60610","12/03/2021",382,65721,74,27760,0.685,40548
"60610","12/04/2021",242,65963,68,27828,0.686,40548
"60610","12/05/2021",129,66092,27,27855,0.687,40548
"60610","12/06/2021",254,66346,35,27890,0.688,40548
"60610","12/07/2021",335,66681,49,27939,0.689,40548
"60610","12/08/2021",299,66980,36,27975,0.69,40548
"60610","12/09/2021",296,67276,48,28023,0.691,40548
"60610","12/10/2021",361,67637,75,28098,0.693,40548
"60610","12/11/2021",134,67771,21,28119,0.693,40548
"60610","12/12/2021",104,67875,14,28133,0.694,40548
"60610","12/13/2021",320,68195,31,28164,0.695,40548
"60610","12/14/2021",283,68478,29,28193,0.695,40548
"60610","12/15/2021",252,68730,24,28217,0.696,40548
"60610","12/16/2021",298,69028,26,28243,0.697,40548
"60610","12/17/2021",340,69368,44,28287,0.698,40548
"60610","12/18/2021",153,69521,14,28301,0.698,40548
"60610","12/19/2021",154,69675,16,28317,0.698,40548
"60610","12/20/2021",279,69954,36,28353,0.699,40548
"60610","12/21/2021",284,70238,28,28381,0.7,40548
"60610","12/22/2021",277,70515,35,28416,0.701,40548
"60610","12/23/2021",244,70759,32,28448,0.702,40548
"60610","12/24/2021",47,70806,7,28455,0.702,40548
"60610","12/25/2021",1,70807,0,28455,0.702,40548
"60610","12/26/2021",77,70884,8,28463,0.702,40548
"60610","12/27/2021",204,71088,29,28492,0.703,40548
"60610","12/28/2021",211,71299,22,28514,0.703,40548
"60610","12/29/2021",204,71503,32,28546,0.704,40548
"60610","12/30/2021",176,71679,17,28563,0.704,40548
"60610","12/31/2021",77,71756,18,28581,0.705,40548
"60610","01/01/2022",7,71763,0,28581,0.705,40548
"60610","01/02/2022",67,71830,11,28592,0.705,40548
"60610","01/03/2022",170,72000,31,28623,0.706,40548
"60610","01/09/2022",80,72840,12,28732,0.709,40548
"60610","01/10/2022",147,72987,24,28756,0.709,40548
"60610","01/11/2022",163,73150,15,28771,0.71,40548
"60610","01/12/2022",143,73293,18,28789,0.71,40548
"60610","01/13/2022",169,73462,31,28820,0.711,40548
"60610","01/20/2022",130,74213,25,28942,0.714,40548
"60610","01/21/2022",90,74303,19,28961,0.714,40548
"60610","01/22/2022",56,74359,6,28967,0.714,40548
"60610","01/23/2022",50,74409,12,28979,0.715,40548
"60610","01/24/2022",88,74497,18,28997,0.715,40548
"60610","01/25/2022",123,74620,26,29023,0.716,40548
"60610","01/26/2022",60,74680,17,29040,0.716,40548
"60610","01/27/2022",88,74768,24,29064,0.717,40548
"60610","01/28/2022",108,74876,19,29083,0.717,40548
"60610","01/29/2022",58,74934,14,29097,0.718,40548
"60610","01/30/2022",48,74982,18,29115,0.718,40548
"60610","01/31/2022",75,75057,22,29137,0.719,40548
"60610","02/01/2022",78,75135,25,29162,0.719,40548
"60610","02/02/2022",42,75177,15,29177,0.72,40548
"60610","02/03/2022",55,75232,23,29200,0.72,40548
"60610","02/04/2022",77,75309,23,29223,0.721,40548
"60610","03/06/2022",15,76338,4,29526,0.728,40548
"60610","03/07/2022",26,76364,8,29534,0.728,40548
"60610","03/08/2022",20,76384,6,29540,0.729,40548
"60610","03/11/2022",13,76442,2,29559,0.729,40548
"60610","03/12/2022",7,76449,1,29560,0.729,40548
"60610","03/13/2022",6,76455,1,29561,0.729,40548
"60611","06/07/2021",85,44797,68,22028,0.663,33224
"60611","06/08/2021",90,44887,54,22082,0.665,33224
"60611","06/09/2021",101,44988,72,22154,0.667,33224
"60611","06/10/2021",112,45100,84,22238,0.669,33224
"60611","06/11/2021",176,45276,136,22374,0.673,33224
"60611","06/12/2021",84,45360,49,22423,0.675,33224
"60611","06/13/2021",53,45413,39,22462,0.676,33224
"60611","06/14/2021",102,45515,63,22525,0.678,33224
"60611","06/15/2021",80,45595,52,22577,0.68,33224
"60611","06/16/2021",66,45661,43,22620,0.681,33224
"60611","06/17/2021",78,45739,52,22672,0.682,33224
"60611","06/18/2021",88,45827,49,22721,0.684,33224
"60611","06/19/2021",36,45863,22,22743,0.685,33224
"60611","06/20/2021",38,45901,18,22761,0.685,33224
"60611","06/21/2021",48,45949,25,22786,0.686,33224
"60611","06/22/2021",60,46009,37,22823,0.687,33224
"60611","06/23/2021",65,46074,39,22862,0.688,33224
"60611","06/24/2021",55,46129,39,22901,0.689,33224
"60611","06/25/2021",68,46197,30,22931,0.69,33224
"60611","06/26/2021",50,46247,27,22958,0.691,33224
"60611","06/27/2021",42,46289,18,22976,0.692,33224
"60614","02/01/2021",259,9101,65,2331,0.032,71954
"60614","02/06/2021",229,10928,60,2743,0.038,71954
"60611","06/28/2021",46,46335,19,22995,0.692,33224
"60611","06/29/2021",55,46390,36,23031,0.693,33224
"60611","06/30/2021",50,46440,31,23062,0.694,33224
"60611","07/01/2021",39,46479,21,23083,0.695,33224
"60611","07/02/2021",67,46546,36,23119,0.696,33224
"60611","07/03/2021",28,46574,18,23137,0.696,33224
"60611","07/04/2021",2,46576,2,23139,0.696,33224
"60611","07/05/2021",61,46637,22,23161,0.697,33224
"60611","07/06/2021",60,46697,38,23199,0.698,33224
"60611","07/07/2021",53,46750,28,23227,0.699,33224
"60611","07/08/2021",37,46787,23,23250,0.7,33224
"60611","07/09/2021",52,46839,26,23276,0.701,33224
"60611","07/10/2021",36,46875,12,23288,0.701,33224
"60611","07/11/2021",35,46910,14,23302,0.701,33224
"60611","07/12/2021",71,46981,40,23342,0.703,33224
"60611","07/13/2021",42,47023,22,23364,0.703,33224
"60611","07/14/2021",35,47058,13,23377,0.704,33224
"60611","07/15/2021",46,47104,22,23399,0.704,33224
"60611","07/16/2021",81,47185,37,23436,0.705,33224
"60611","07/17/2021",33,47218,10,23446,0.706,33224
"60611","07/18/2021",25,47243,12,23458,0.706,33224
"60611","07/19/2021",48,47291,21,23479,0.707,33224
"60611","07/20/2021",43,47334,13,23492,0.707,33224
"60611","07/21/2021",58,47392,34,23526,0.708,33224
"60611","07/22/2021",44,47436,15,23541,0.709,33224
"60611","07/23/2021",61,47497,25,23566,0.709,33224
"60611","07/24/2021",27,47524,9,23575,0.71,33224
"60611","07/25/2021",35,47559,5,23580,0.71,33224
"60611","07/26/2021",75,47634,39,23619,0.711,33224
"60611","07/27/2021",50,47684,21,23640,0.712,33224
"60611","07/28/2021",33,47717,14,23654,0.712,33224
"60611","07/29/2021",51,47768,19,23673,0.713,33224
"60611","07/30/2021",67,47835,33,23706,0.714,33224
"60611","07/31/2021",31,47866,10,23716,0.714,33224
"60611","08/08/2021",24,48244,9,23848,0.718,33224
"60611","08/09/2021",40,48284,10,23858,0.718,33224
"60611","08/10/2021",42,48326,23,23881,0.719,33224
"60611","08/11/2021",33,48359,11,23892,0.719,33224
"60611","08/12/2021",44,48403,11,23903,0.719,33224
"60611","08/13/2021",58,48461,29,23932,0.72,33224
"60611","08/14/2021",39,48500,6,23938,0.721,33224
"60611","08/15/2021",36,48536,6,23944,0.721,33224
"60611","08/16/2021",104,48640,32,23976,0.722,33224
"60611","08/17/2021",111,48751,21,23997,0.722,33224
"60611","08/18/2021",111,48862,14,24011,0.723,33224
"60611","08/19/2021",102,48964,19,24030,0.723,33224
"60611","08/20/2021",109,49073,20,24050,0.724,33224
"60611","08/21/2021",57,49130,12,24062,0.724,33224
"60611","08/22/2021",46,49176,11,24073,0.725,33224
"60611","08/23/2021",98,49274,34,24107,0.726,33224
"60611","08/24/2021",87,49361,16,24123,0.726,33224
"60611","08/25/2021",90,49451,20,24143,0.727,33224
"60611","08/26/2021",125,49576,28,24171,0.728,33224
"60611","08/27/2021",101,49677,31,24202,0.728,33224
"60611","08/28/2021",58,49735,16,24218,0.729,33224
"60611","08/29/2021",61,49796,14,24232,0.729,33224
"60611","08/30/2021",98,49894,23,24255,0.73,33224
"60611","08/31/2021",97,49991,19,24274,0.731,33224
"60611","09/01/2021",84,50075,16,24290,0.731,33224
"60611","09/02/2021",87,50162,13,24303,0.731,33224
"60611","09/03/2021",96,50258,28,24331,0.732,33224
"60611","09/04/2021",49,50307,14,24345,0.733,33224
"60611","09/05/2021",38,50345,9,24354,0.733,33224
"60611","09/06/2021",14,50359,2,24356,0.733,33224
"60611","09/07/2021",86,50445,24,24380,0.734,33224
"60611","09/08/2021",71,50516,19,24399,0.734,33224
"60611","09/09/2021",70,50586,13,24412,0.735,33224
"60611","09/10/2021",56,50642,14,24426,0.735,33224
"60611","09/11/2021",56,50698,10,24436,0.735,33224
"60611","09/12/2021",27,50725,4,24440,0.736,33224
"60611","09/13/2021",74,50799,30,24470,0.737,33224
"60611","09/14/2021",67,50866,21,24491,0.737,33224
"60611","09/15/2021",69,50935,20,24511,0.738,33224
"60611","09/16/2021",62,50997,18,24529,0.738,33224
"60611","09/17/2021",89,51086,13,24542,0.739,33224
"60611","09/18/2021",35,51121,7,24549,0.739,33224
"60611","09/19/2021",39,51160,9,24558,0.739,33224
"60611","09/20/2021",87,51247,17,24575,0.74,33224
"60611","09/21/2021",71,51318,19,24594,0.74,33224
"60611","09/22/2021",62,51380,17,24611,0.741,33224
"60611","09/23/2021",76,51456,15,24626,0.741,33224
"60611","09/24/2021",128,51584,22,24648,0.742,33224
"60608","06/06/2021",269,77189,210,36925,0.461,80059
"60608","06/07/2021",310,77499,216,37141,0.464,80059
"60611","09/25/2021",90,51674,5,24653,0.742,33224
"60611","09/26/2021",87,51761,5,24658,0.742,33224
"60611","09/27/2021",176,51937,10,24668,0.742,33224
"60611","09/28/2021",193,52130,22,24690,0.743,33224
"60611","09/29/2021",226,52356,15,24705,0.744,33224
"60611","09/30/2021",201,52557,20,24725,0.744,33224
"60611","10/01/2021",188,52745,16,24741,0.745,33224
"60611","10/02/2021",147,52892,4,24745,0.745,33224
"60611","10/03/2021",86,52978,9,24754,0.745,33224
"60611","10/04/2021",164,53142,13,24767,0.745,33224
"60615","12/15/2020",1,1,0,0,0,40590
"60615","12/16/2020",2,3,0,0,0,40590
"60611","10/05/2021",188,53330,15,24782,0.746,33224
"60611","10/06/2021",185,53515,17,24799,0.746,33224
"60611","10/07/2021",161,53676,13,24812,0.747,33224
"60611","10/08/2021",198,53874,10,24822,0.747,33224
"60611","10/09/2021",107,53981,5,24827,0.747,33224
"60611","10/10/2021",62,54043,4,24831,0.747,33224
"60611","10/11/2021",159,54202,17,24848,0.748,33224
"60611","10/12/2021",391,54593,19,24867,0.748,33224
"60611","10/13/2021",163,54756,11,24878,0.749,33224
"60611","10/14/2021",307,55063,16,24894,0.749,33224
"60611","10/15/2021",177,55240,36,24930,0.75,33224
"60611","10/16/2021",80,55320,11,24941,0.751,33224
"60611","10/17/2021",56,55376,10,24951,0.751,33224
"60611","10/18/2021",159,55535,16,24967,0.751,33224
"60611","10/19/2021",258,55793,11,24978,0.752,33224
"60611","10/26/2021",348,57281,28,25132,0.756,33224
"60611","10/27/2021",261,57542,31,25163,0.757,33224
"60611","10/28/2021",334,57876,42,25205,0.759,33224
"60611","10/29/2021",288,58164,35,25240,0.76,33224
"60611","10/30/2021",150,58314,41,25281,0.761,33224
"60611","10/31/2021",71,58385,9,25290,0.761,33224
"60611","11/01/2021",228,58613,34,25324,0.762,33224
"60611","11/02/2021",227,58840,18,25342,0.763,33224
"60611","11/03/2021",202,59042,27,25369,0.764,33224
"60611","11/04/2021",227,59269,21,25390,0.764,33224
"60611","11/05/2021",282,59551,29,25419,0.765,33224
"60611","11/06/2021",150,59701,21,25440,0.766,33224
"60611","11/07/2021",81,59782,14,25454,0.766,33224
"60611","11/08/2021",206,59988,20,25474,0.767,33224
"60611","11/09/2021",235,60223,25,25499,0.767,33224
"60611","11/10/2021",190,60413,28,25527,0.768,33224
"60611","11/15/2021",179,61507,21,25620,0.771,33224
"60611","11/16/2021",226,61733,19,25639,0.772,33224
"60611","11/17/2021",223,61956,18,25657,0.772,33224
"60611","11/18/2021",254,62210,25,25682,0.773,33224
"60611","11/19/2021",209,62419,23,25705,0.774,33224
"60611","11/27/2021",151,63733,31,25867,0.779,33224
"60611","11/28/2021",88,63821,17,25884,0.779,33224
"60611","11/29/2021",235,64056,48,25932,0.781,33224
"60611","11/30/2021",228,64284,49,25981,0.782,33224
"60611","12/01/2021",230,64514,25,26006,0.783,33224
"60611","12/02/2021",300,64814,46,26052,0.784,33224
"60611","12/03/2021",276,65090,60,26112,0.786,33224
"60611","12/04/2021",168,65258,40,26152,0.787,33224
"60611","12/05/2021",78,65336,15,26167,0.788,33224
"60611","12/06/2021",251,65587,24,26191,0.788,33224
"60608","06/08/2021",290,77789,210,37351,0.467,80059
"60608","06/09/2021",345,78134,234,37585,0.469,80059
"60608","06/10/2021",279,78413,181,37766,0.472,80059
"60608","06/11/2021",295,78708,189,37955,0.474,80059
"60608","06/12/2021",282,78990,219,38174,0.477,80059
"60608","06/13/2021",107,79097,77,38251,0.478,80059
"60608","06/14/2021",249,79346,158,38409,0.48,80059
"60608","06/15/2021",236,79582,160,38569,0.482,80059
"60608","06/16/2021",277,79859,179,38748,0.484,80059
"60611","12/07/2021",301,65888,32,26223,0.789,33224
"60611","12/08/2021",228,66116,27,26250,0.79,33224
"60611","12/09/2021",210,66326,13,26263,0.79,33224
"60611","12/10/2021",284,66610,35,26298,0.792,33224
"60611","12/11/2021",130,66740,14,26312,0.792,33224
"60611","12/12/2021",97,66837,12,26324,0.792,33224
"60611","12/13/2021",265,67102,21,26345,0.793,33224
"60611","12/14/2021",236,67338,16,26361,0.793,33224
"60611","12/15/2021",223,67561,31,26392,0.794,33224
"60611","12/16/2021",246,67807,24,26416,0.795,33224
"60611","12/17/2021",252,68059,23,26439,0.796,33224
"60611","12/18/2021",146,68205,5,26444,0.796,33224
"60611","12/19/2021",90,68295,7,26451,0.796,33224
"60611","12/20/2021",228,68523,24,26475,0.797,33224
"60611","12/21/2021",242,68765,23,26498,0.798,33224
"60611","12/22/2021",221,68986,16,26514,0.798,33224
"60611","12/30/2021",204,70251,14,26617,0.801,33224
"60611","12/31/2021",64,70315,9,26626,0.801,33224
"60611","01/01/2022",7,70322,0,26626,0.801,33224
"60611","01/02/2022",50,70372,8,26634,0.802,33224
"60611","01/03/2022",174,70546,23,26657,0.802,33224
"60611","01/13/2022",126,71717,14,26797,0.807,33224
"60611","01/14/2022",142,71859,19,26816,0.807,33224
"60611","01/15/2022",71,71930,9,26825,0.807,33224
"60611","01/16/2022",42,71972,7,26832,0.808,33224
"60611","01/17/2022",88,72060,15,26847,0.808,33224
"60611","01/18/2022",124,72184,16,26863,0.809,33224
"60611","01/19/2022",84,72268,13,26876,0.809,33224
"60611","01/20/2022",87,72355,9,26885,0.809,33224
"60611","01/21/2022",102,72457,12,26897,0.81,33224
"60611","01/22/2022",47,72504,4,26901,0.81,33224
"60611","01/23/2022",40,72544,5,26906,0.81,33224
"60611","01/24/2022",81,72625,11,26917,0.81,33224
